rule_id,class_label
1095533200,Stable
1095706256,Complex
1096116341,Propagate
1096619850,Chaotic
1096871807,Propagate
1097227036,Chaotic
1097813449,Propagate
1097949672,Stable
1098069826,Propagate
1098715677,Propagate
1099108429,Propagate
1100271303,Propagate
1100558303,Propagate
1101430392,Complex
1101497900,Chaotic
1101534352,Stable
1101831044,Complex
1102247083,Chaotic
1103171396,Propagate
1103678092,Propagate
1104079659,Propagate
1104316156,Complex
1104333069,Chaotic
1104649539,Chaotic
1104822847,Propagate
1105467584,Homogeneous
1105680557,Chaotic
1106847718,Chaotic
1106956950,Chaotic
1107823408,Homogeneous
1108379381,Chaotic
1108540958,Propagate
1108903637,Chaotic
1109615163,Propagate
1109661763,Propagate
1109846016,Homogeneous
1110069256,Homogeneous
1110105986,Propagate
1110874184,Homogeneous
1110988740,Chaotic
1112516105,Propagate
1113059774,Chaotic
1113208210,Chaotic
1113219231,Complex
1113451152,Propagate
1114561032,Homogeneous
1114919936,Homogeneous
1115855012,Propagate
1116417307,Chaotic
1117362852,Complex
1117795127,Propagate
1118726699,Propagate
1119980130,Propagate
1120273072,Stable
1121059188,Homogeneous
1121167429,Chaotic
1121322632,Homogeneous
1121373020,Propagate
1121910732,Propagate
1122711035,Complex
1122761467,Propagate
1122873370,Chaotic
1123157524,Homogeneous
1124412680,Propagate
1125089309,Complex
1125137088,Propagate
1125208464,Propagate
1125540733,Stable
1125974687,Propagate
1126237838,Complex
1126375349,Stable
1127768336,Propagate
1128176067,Chaotic
1128466620,Chaotic
1128665669,Chaotic
1129426455,Chaotic
1130031673,Complex
1130629319,Complex
1131021141,Complex
1131247330,Chaotic
1131598001,Stable
1132597945,Chaotic
1133802047,Chaotic
1133802214,Complex
1134085568,Propagate
1135068296,Propagate
1135334729,Chaotic
1135441743,Propagate
1135829040,Stable
1135840948,Complex
1136108454,Complex
1136253459,Chaotic
1136646449,Chaotic
1136858424,Chaotic
1137482934,Chaotic
1137651678,Chaotic
1137775408,Propagate
1137953270,Complex
1138264176,Stable
1138409539,Complex
1138722478,Complex
1139027119,Propagate
1139038460,Complex
1139253888,Propagate
1139763348,Chaotic
1140169349,Chaotic
1140721815,Complex
1140805649,Propagate
1140882778,Stable
1141289544,Homogeneous
1142384150,Stable
1142426240,Homogeneous
1142483918,Complex
1143081360,Homogeneous
1143599944,Propagate
1143996451,Propagate
1144292884,Homogeneous
1144693434,Propagate
1145567411,Chaotic
1145751395,Stable
1145921803,Propagate
1146005448,Propagate
1146660997,Chaotic
1146952524,Chaotic
1146997816,Propagate
1147116927,Propagate
1147250514,Complex
1147497835,Propagate
1147676469,Stable
1148209517,Complex
1148413128,Propagate
1148650250,Chaotic
1149451684,Propagate
1149786003,Propagate
1149938334,Propagate
1150127228,Propagate
1150434920,Homogeneous
1150815905,Chaotic
1151348025,Chaotic
1151481337,Complex
1151729029,Propagate
1152750071,Chaotic
1153366698,Chaotic
1153403195,Chaotic
1154261684,Homogeneous
1154678238,Propagate
1156865007,Chaotic
1157541038,Propagate
1157588592,Propagate
1157614514,Propagate
1158932900,Propagate
1159047753,Chaotic
1159417075,Complex
1159952101,Chaotic
1159995046,Chaotic
1160692746,Propagate
1160985661,Chaotic
1162172762,Chaotic
1162409001,Complex
1162425087,Propagate
1163577186,Complex
1166431049,Chaotic
1167007513,Stable
1167281980,Chaotic
1168090743,Propagate
1169064000,Homogeneous
1169288485,Chaotic
1169428430,Chaotic
1169726681,Propagate
1169780452,Chaotic
1170496062,Chaotic
1170907779,Complex
1171362100,Complex
1171596564,Propagate
1171917659,Propagate
1172248246,Chaotic
1173568434,Chaotic
1173776302,Complex
1173843258,Chaotic
1174350979,Propagate
1174826048,Homogeneous
1176767081,Chaotic
1178125854,Propagate
1178158203,Chaotic
1178415734,Chaotic
1178884276,Stable
1179387055,Complex
1180182928,Homogeneous
1180740695,Chaotic
1180786167,Stable
1180815479,Propagate
1181050559,Complex
1181241943,Complex
1183422768,Complex
1183828540,Chaotic
1184294464,Homogeneous
1185089562,Propagate
1186473561,Chaotic
1186564497,Chaotic
1186623398,Chaotic
1186761089,Chaotic
1187556862,Propagate
1188332531,Complex
1188986135,Propagate
1188994961,Chaotic
1189232517,Propagate
1189497056,Homogeneous
1189920808,Homogeneous
1191043170,Propagate
1191263782,Stable
1192383506,Propagate
1193448329,Propagate
1193557249,Propagate
1193887545,Chaotic
1194187673,Chaotic
1194570986,Chaotic
1194673401,Chaotic
1194819984,Propagate
1195103064,Chaotic
1195994882,Propagate
1196050747,Chaotic
1196342297,Propagate
1196591018,Complex
1197987692,Stable
1198832728,Complex
1200813145,Chaotic
1200987379,Chaotic
1201124041,Chaotic
1201474778,Stable
1202505984,Propagate
1202852928,Homogeneous
1203701630,Propagate
1204620095,Propagate
1204948576,Homogeneous
1205936533,Chaotic
1205971164,Chaotic
1206340293,Propagate
1207292549,Chaotic
1207339168,Stable
1207891036,Complex
1208231530,Propagate
1210133979,Chaotic
1210878122,Propagate
1211403776,Homogeneous
1211630376,Propagate
1211999857,Chaotic
1212159507,Chaotic
1212258823,Chaotic
1213198103,Propagate
1213205664,Homogeneous
1213556774,Propagate
1213605186,Propagate
1213742213,Complex
1214266162,Propagate
1214267476,Propagate
1214761983,Propagate
1214784185,Stable
1214808095,Propagate
1215470157,Chaotic
1216032260,Chaotic
1216586907,Chaotic
1216809918,Complex
1217088017,Chaotic
1218166021,Propagate
1218817030,Propagate
1218853328,Stable
1218981376,Homogeneous
1219382452,Homogeneous
1219629791,Chaotic
1219960098,Chaotic
1220190992,Homogeneous
1220243002,Propagate
1220724718,Propagate
1221177082,Propagate
1221228113,Chaotic
1221440387,Complex
1221528131,Propagate
1221946575,Propagate
1223458578,Complex
1223647615,Propagate
1223964017,Stable
1224011538,Propagate
1225136114,Chaotic
1225420598,Propagate
1225804649,Complex
1226663262,Chaotic
1226679167,Propagate
1227193073,Stable
1227572290,Complex
1228359673,Complex
1228456519,Chaotic
1228866902,Propagate
1229194523,Propagate
1229471424,Homogeneous
1229587879,Stable
1229662652,Chaotic
1230573066,Chaotic
1230647753,Complex
1230968049,Chaotic
1232285036,Complex
1233140351,Chaotic
1233367319,Propagate
1233750645,Chaotic
1234283419,Chaotic
1234496106,Chaotic
1235368585,Complex
1235643456,Homogeneous
1236051104,Homogeneous
1236348405,Stable
1237075775,Complex
1237401063,Propagate
1237886015,Chaotic
1237908139,Propagate
1238220487,Complex
1238669521,Propagate
1239143752,Propagate
1239573053,Propagate
1240281230,Propagate
1240780560,Propagate
1241101370,Stable
1242433024,Homogeneous
1242911821,Propagate
1243136192,Homogeneous
1243272412,Complex
1243327316,Chaotic
1243615951,Complex
1244160096,Homogeneous
1244292104,Homogeneous
1244575360,Homogeneous
1244736009,Complex
1244869718,Chaotic
1245125263,Propagate
1245301667,Propagate
1245937072,Chaotic
1247198246,Propagate
1247275689,Chaotic
1249026328,Propagate
1249961849,Chaotic
1250035872,Homogeneous
1250295271,Chaotic
1250419436,Complex
1250735462,Chaotic
1250949136,Propagate
1251251300,Stable
1252058239,Propagate
1252714395,Chaotic
1252797748,Homogeneous
1252983163,Chaotic
1253535854,Stable
1254594181,Stable
1254717325,Propagate
1254890804,Homogeneous
1255441457,Chaotic
1255747226,Propagate
1257639072,Homogeneous
1257691634,Propagate
1257706884,Complex
1257709689,Stable
1258974912,Homogeneous
1259191105,Propagate
1260005019,Chaotic
1260014759,Chaotic
1260303728,Propagate
1260516177,Propagate
1260573448,Propagate
1260775680,Propagate
1260848965,Propagate
1261333825,Chaotic
1262456922,Complex
1262759040,Homogeneous
1263732197,Complex
1265030870,Complex
1267489756,Propagate
1267622868,Chaotic
1268006448,Stable
1268638628,Complex
1268951200,Homogeneous
1269087555,Chaotic
1269151420,Chaotic
1269636574,Chaotic
1269710255,Propagate
1269829408,Propagate
1269838032,Stable
1270762239,Chaotic
1270881722,Chaotic
1271197376,Homogeneous
1272201920,Homogeneous
1272293429,Chaotic
1272368870,Propagate
1273024219,Propagate
1273729595,Propagate
1274350418,Propagate
1274975742,Chaotic
1275231744,Homogeneous
1275233844,Homogeneous
1275333745,Complex
1276366280,Complex
1277108571,Chaotic
1277121963,Chaotic
1277708416,Homogeneous
1277959117,Chaotic
1278225997,Propagate
1278361494,Chaotic
1278657204,Homogeneous
1280170012,Propagate
1280623123,Chaotic
1281431342,Chaotic
1281509812,Homogeneous
1281810600,Propagate
1281913577,Complex
1282287615,Propagate
1282409105,Chaotic
1282531582,Propagate
1282549952,Homogeneous
1282648386,Chaotic
1282695808,Homogeneous
1282796011,Complex
1282960027,Chaotic
1283500096,Homogeneous
1284108697,Propagate
1284699693,Propagate
1284857706,Complex
1284908336,Homogeneous
1285369677,Propagate
1285378818,Chaotic
1285393372,Propagate
1285821930,Chaotic
1285852768,Homogeneous
1286196999,Complex
1287757616,Propagate
1288477634,Complex
1289128567,Chaotic
1289410176,Homogeneous
1289744436,Chaotic
1289874320,Propagate
1290138677,Chaotic
1290986384,Homogeneous
1291743707,Chaotic
1291975552,Propagate
1292112479,Propagate
1292209013,Complex
1292399003,Propagate
1292569882,Complex
1293927430,Propagate
1294188245,Propagate
1294788046,Propagate
1294973760,Complex
1295194009,Propagate
1295258785,Chaotic
1295287749,Chaotic
1296568567,Complex
1296608949,Stable
1297407104,Propagate
1297602688,Propagate
1297813501,Propagate
1297896903,Propagate
1297998556,Complex
1298229437,Chaotic
1299038497,Propagate
1299301222,Propagate
1299437891,Propagate
1300326788,Propagate
1301040382,Propagate
1301499620,Propagate
1302967293,Chaotic
1304466623,Propagate
1304515156,Chaotic
1304788554,Propagate
1304963614,Chaotic
1305132983,Complex
1305646276,Propagate
1305692952,Propagate
1305699173,Complex
1306061701,Propagate
1306322534,Chaotic
1307235909,Propagate
1307352672,Homogeneous
1308878268,Complex
1310784794,Complex
1311304877,Propagate
1311431392,Homogeneous
1311598149,Propagate
1312745152,Homogeneous
1313201763,Propagate
1313979758,Complex
1315144891,Chaotic
1315818089,Propagate
1315975045,Propagate
1316010351,Chaotic
1316439640,Propagate
1316460133,Complex
1316935719,Propagate
1317295710,Propagate
1317475434,Complex
1318631501,Complex
1318795523,Complex
1319194898,Chaotic
1319535328,Homogeneous
1319647474,Propagate
1319697633,Propagate
1320158484,Homogeneous
1320763135,Propagate
1320907431,Chaotic
1321182659,Complex
1322592250,Chaotic
1322906692,Complex
1322988471,Chaotic
1323959527,Complex
1324195107,Chaotic
1324485632,Homogeneous
1324649984,Homogeneous
1326479782,Propagate
1326504494,Chaotic
1326733740,Chaotic
1326856608,Propagate
1327222976,Propagate
1327395919,Complex
1327703264,Propagate
1327912763,Propagate
1328244694,Chaotic
1328367510,Chaotic
1330252855,Chaotic
1330317306,Stable
1330442824,Homogeneous
1330517160,Homogeneous
1330553490,Complex
1330795968,Propagate
1331201312,Propagate
1331656767,Stable
1331807213,Propagate
1332336534,Chaotic
1332434573,Chaotic
1333241445,Chaotic
1333748375,Propagate
1334661688,Chaotic
1334904263,Propagate
1335353876,Complex
1335427610,Complex
1335901990,Propagate
1337325187,Propagate
1338811290,Chaotic
1339018646,Propagate
1339327436,Propagate
1339379907,Propagate
1339846171,Complex
1340020746,Propagate
1340500231,Complex
1341114607,Propagate
1341610464,Propagate
1342303391,Chaotic
1342582440,Homogeneous
1342725152,Homogeneous
1342944193,Chaotic
1344313341,Complex
1344480148,Chaotic
1345239226,Propagate
1345278514,Propagate
1345468211,Propagate
1346043543,Complex
1346129992,Homogeneous
1346546019,Propagate
1346922426,Chaotic
1347233823,Complex
1348132956,Propagate
1348217777,Chaotic
1348257414,Propagate
1348293258,Chaotic
1348733524,Propagate
1348961081,Chaotic
1349409434,Complex
1349594644,Chaotic
1349822656,Stable
1350840898,Propagate
1351371402,Propagate
1351531223,Complex
1351696483,Chaotic
1351790231,Chaotic
1351816659,Stable
1352641274,Chaotic
1352880976,Chaotic
1353509958,Propagate
1354226240,Chaotic
1354856987,Chaotic
1354860540,Propagate
1355172685,Complex
1355268102,Propagate
1355412391,Stable
1355774992,Propagate
1355863875,Stable
1356213572,Propagate
1357161096,Homogeneous
1357777960,Homogeneous
1357970698,Complex
1358014457,Stable
1358135617,Complex
1358798143,Propagate
1359280203,Chaotic
1359508555,Chaotic
1360049298,Stable
1361154570,Chaotic
1362445302,Chaotic
1362652947,Propagate
1362784338,Stable
1363237835,Stable
1363673506,Propagate
1364066983,Chaotic
1364122388,Chaotic
1364182599,Propagate
1365017201,Chaotic
1365300905,Chaotic
1366556920,Propagate
1366759953,Propagate
1367393108,Propagate
1369133661,Chaotic
1369445168,Propagate
1369705024,Homogeneous
1370148607,Chaotic
1371053918,Chaotic
1371114670,Chaotic
1371445254,Propagate
1371495421,Propagate
1371591319,Stable
1371702007,Complex
1372110319,Chaotic
1372838017,Complex
1372843743,Propagate
1373142116,Complex
1373628597,Complex
1373870979,Propagate
1374323296,Homogeneous
1374482660,Propagate
1375108776,Chaotic
1375163157,Propagate
1376286076,Chaotic
1376598950,Complex
1376703424,Complex
1377792018,Propagate
1378665776,Homogeneous
1378783471,Chaotic
1378934717,Propagate
1379060283,Propagate
1380497969,Chaotic
1380566251,Chaotic
1382023198,Propagate
1382813570,Propagate
1383146204,Propagate
1383653716,Stable
1384049914,Complex
1384177509,Chaotic
1384287616,Stable
1384360647,Propagate
1385146113,Propagate
1385518320,Stable
1386084835,Complex
1386748448,Homogeneous
1387032584,Homogeneous
1387170719,Propagate
1387393157,Complex
1387602939,Propagate
1387614540,Complex
1387887933,Chaotic
1387953649,Chaotic
1388450337,Complex
1389133132,Propagate
1389888544,Homogeneous
1390541744,Complex
1390753746,Stable
1390774586,Chaotic
1390911986,Propagate
1392150687,Propagate
1392220792,Complex
1392239675,Propagate
1392783743,Stable
1393178591,Stable
1393661784,Chaotic
1393776546,Chaotic
1393827487,Propagate
1393955449,Chaotic
1394369962,Chaotic
1394947291,Propagate
1395709893,Complex
1395925222,Stable
1396126561,Propagate
1397402968,Complex
1397621670,Chaotic
1397729258,Chaotic
1398143259,Complex
1398517029,Chaotic
1398530988,Chaotic
1398917960,Propagate
1399132103,Propagate
1400097068,Chaotic
1400944900,Chaotic
1403247962,Complex
1403292641,Propagate
1403323442,Complex
1403792057,Chaotic
1404344520,Propagate
1404486528,Propagate
1405152746,Chaotic
1405457263,Chaotic
1405487654,Propagate
1405969000,Complex
1407637962,Chaotic
1407704745,Chaotic
1408595486,Chaotic
1408627782,Stable
1408776235,Stable
1409047145,Propagate
1409445690,Propagate
1409874348,Propagate
1409964801,Propagate
1410353695,Propagate
1410421452,Chaotic
1410564528,Stable
1410572201,Chaotic
1410648186,Complex
1411175237,Chaotic
1411178445,Propagate
1412121774,Complex
1412896875,Complex
1414395100,Propagate
1414491203,Propagate
1414499056,Chaotic
1415286941,Chaotic
1416491387,Stable
1416495962,Chaotic
1416878696,Chaotic
1416967535,Stable
1417275693,Chaotic
1418198351,Propagate
1418576404,Complex
1419179580,Propagate
1419340007,Chaotic
1419551504,Homogeneous
1419814385,Stable
1420296784,Stable
1420384989,Chaotic
1420737819,Chaotic
1421124738,Propagate
1421219898,Propagate
1421575968,Propagate
1421956451,Propagate
1422277848,Propagate
1422490316,Complex
1423380784,Chaotic
1423798204,Chaotic
1423963137,Propagate
1424041769,Chaotic
1424234496,Homogeneous
1424982299,Chaotic
1425906387,Stable
1426490582,Propagate
1426725702,Chaotic
1427215209,Complex
1427704476,Chaotic
1427818730,Complex
1427838924,Complex
1428485908,Propagate
1429450048,Propagate
1429504292,Propagate
1429803712,Propagate
1430200738,Chaotic
1430338760,Complex
1430866415,Propagate
1431511445,Complex
1431548670,Stable
1431938815,Chaotic
1432614422,Propagate
1432740381,Chaotic
1433874375,Propagate
1434416316,Chaotic
1436314384,Propagate
1436833090,Propagate
1437775593,Chaotic
1438023630,Chaotic
1438110197,Stable
1438436760,Complex
1438981858,Propagate
1439622619,Propagate
1439705918,Chaotic
1440179352,Chaotic
1440336167,Chaotic
1441200730,Stable
1441364898,Chaotic
1441663152,Stable
1441950630,Chaotic
1442069299,Complex
1442454200,Chaotic
1442983410,Propagate
1443665390,Stable
1443725975,Chaotic
1444048879,Stable
1444812497,Stable
1445662585,Chaotic
1446015342,Complex
1446031368,Homogeneous
1446070459,Propagate
1446823896,Propagate
1447217672,Homogeneous
1447574600,Homogeneous
1447667018,Chaotic
1447821460,Homogeneous
1448333593,Complex
1448485032,Stable
1449009856,Homogeneous
1449023043,Complex
1449553823,Stable
1449951252,Homogeneous
1450084177,Chaotic
1450104890,Chaotic
1450655141,Chaotic
1452066459,Propagate
1452202989,Chaotic
1452430163,Propagate
1452803111,Chaotic
1453049094,Chaotic
1453239258,Chaotic
1453359680,Homogeneous
1453659960,Chaotic
1453682848,Propagate
1453757992,Propagate
1453855904,Homogeneous
1453974560,Propagate
1454109425,Chaotic
1454454716,Complex
1454770940,Complex
1454804260,Stable
1455094093,Chaotic
1455411720,Complex
1455868684,Chaotic
1455913188,Chaotic
1457005007,Chaotic
1457293575,Complex
1457765590,Complex
1458217729,Propagate
1458652310,Chaotic
1459246080,Homogeneous
1459474154,Chaotic
1459753033,Chaotic
1460532521,Propagate
1460567149,Complex
1461042543,Stable
1461364854,Chaotic
1461744198,Propagate
1462184576,Propagate
1463012119,Propagate
1463035240,Propagate
1463320861,Propagate
1463643728,Chaotic
1463808954,Propagate
1464698897,Complex
1465576748,Stable
1465635560,Chaotic
1465931516,Stable
1466496930,Chaotic
1466838677,Chaotic
1466990855,Propagate
1467107032,Chaotic
1467330034,Chaotic
1468405303,Propagate
1468736550,Propagate
1469168446,Propagate
1469196296,Homogeneous
1471043952,Propagate
1471719552,Homogeneous
1472659626,Propagate
1472849340,Propagate
1472887119,Chaotic
1473679168,Propagate
1473878391,Chaotic
1475256285,Chaotic
1475290536,Chaotic
1476000756,Propagate
1476301323,Complex
1476426754,Propagate
1476846083,Propagate
1477278577,Chaotic
1478507523,Complex
1478546277,Propagate
1479077920,Homogeneous
1479120892,Chaotic
1479805043,Stable
1482070683,Chaotic
1482296058,Propagate
1482929283,Chaotic
1484193033,Chaotic
1484321289,Complex
1484714820,Chaotic
1484807240,Homogeneous
1486324917,Chaotic
1486354433,Propagate
1486490315,Chaotic
1487923487,Chaotic
1488063889,Stable
1488141037,Stable
1488993140,Propagate
1489087358,Chaotic
1489109145,Stable
1489377416,Homogeneous
1489413601,Chaotic
1489633459,Chaotic
1489642274,Propagate
1489738672,Complex
1489919695,Propagate
1490536573,Propagate
1491228808,Stable
1491951200,Propagate
1492299848,Homogeneous
1492492775,Stable
1492534517,Chaotic
1493822815,Stable
1494227454,Stable
1494409836,Chaotic
1494481363,Stable
1494823041,Chaotic
1495174179,Propagate
1495663288,Stable
1496498557,Complex
1497085048,Propagate
1498981529,Stable
1499189317,Complex
1499234805,Stable
1499501014,Stable
1501771491,Propagate
1501964832,Homogeneous
1502067441,Chaotic
1503068227,Propagate
1504240457,Propagate
1504397314,Stable
1504405768,Propagate
1505221928,Chaotic
1505436401,Propagate
1505755927,Chaotic
1506645689,Chaotic
1507348839,Chaotic
1508068643,Propagate
1508129225,Chaotic
1508161137,Chaotic
1509599317,Chaotic
1510345648,Homogeneous
1510363229,Chaotic
1510408573,Chaotic
1510792572,Propagate
1510947029,Chaotic
1511014697,Chaotic
1512730208,Homogeneous
1512916561,Chaotic
1513206988,Chaotic
1513560354,Chaotic
1514452810,Complex
1514467793,Stable
1514802295,Complex
1516487452,Chaotic
1516899472,Stable
1516950880,Stable
1516955953,Chaotic
1518284638,Chaotic
1518371916,Propagate
1518389268,Propagate
1518623033,Chaotic
1518912052,Homogeneous
1519038154,Complex
1519833223,Chaotic
1521194470,Chaotic
1521589504,Stable
1521696479,Propagate
1521827340,Chaotic
1523423787,Chaotic
1523633269,Complex
1523815834,Chaotic
1523961606,Propagate
1524230328,Propagate
1524289825,Chaotic
1524373802,Chaotic
1524579021,Chaotic
1525000294,Complex
1525876051,Propagate
1526008882,Chaotic
1528584386,Propagate
1528728225,Chaotic
1528806240,Complex
1529941716,Chaotic
1530437509,Propagate
1530820770,Propagate
1530900662,Propagate
1531565226,Chaotic
1531833374,Stable
1532651136,Propagate
1532684580,Chaotic
1533265696,Propagate
1533669843,Chaotic
1533681680,Stable
1534046345,Complex
1534374621,Chaotic
1534673034,Complex
1535586471,Complex
1536037526,Chaotic
1536380082,Chaotic
1536778950,Chaotic
1537122312,Homogeneous
1537762532,Complex
1538454427,Complex
1538921673,Chaotic
1539010570,Propagate
1539306514,Chaotic
1539474198,Chaotic
1539528891,Propagate
1539570670,Chaotic
1539588337,Complex
1540592178,Complex
1541326007,Complex
1541435553,Propagate
1541717841,Propagate
1541804686,Propagate
1542514421,Stable
1542951118,Chaotic
1545001898,Chaotic
1545144200,Chaotic
1545197588,Complex
1546027228,Propagate
1546860493,Chaotic
1547601300,Propagate
1547680638,Propagate
1548386336,Homogeneous
1548725406,Propagate
1548732460,Propagate
1549165108,Homogeneous
1549451905,Chaotic
1549678624,Stable
1549850964,Stable
1549972386,Propagate
1550048434,Complex
1550068960,Homogeneous
1550770393,Chaotic
1551501966,Propagate
1551771200,Homogeneous
1551972686,Complex
1553206344,Propagate
1553210608,Stable
1553454777,Propagate
1553830525,Chaotic
1554504184,Propagate
1554762903,Propagate
1555266953,Chaotic
1555585773,Chaotic
1556411083,Stable
1557153856,Homogeneous
1557154271,Propagate
1557724698,Propagate
1557826053,Chaotic
1557924021,Complex
1558347228,Stable
1558990517,Complex
1559309260,Complex
1559764512,Homogeneous
1560803064,Propagate
1562775149,Chaotic
1563197532,Propagate
1564319318,Complex
1564601125,Chaotic
1564954242,Propagate
1565341324,Propagate
1566166314,Propagate
1566185391,Propagate
1566410384,Complex
1566719290,Chaotic
1566942273,Chaotic
1567067057,Complex
1568032146,Propagate
1568257834,Chaotic
1568996791,Propagate
1569694305,Chaotic
1569919196,Chaotic
1570771449,Stable
1570991899,Propagate
1571342656,Propagate
1571346130,Propagate
1571595904,Homogeneous
1572067538,Stable
1572327676,Complex
1572904525,Propagate
1572957480,Propagate
1573182059,Propagate
1573780891,Propagate
1576358331,Propagate
1577379185,Stable
1578820676,Propagate
1579063584,Propagate
1579398890,Chaotic
1579484125,Chaotic
1580363900,Chaotic
1580460111,Propagate
1580568745,Complex
1581566012,Propagate
1582289754,Chaotic
1582316135,Chaotic
1582860644,Stable
1583063357,Chaotic
1583117428,Stable
1583491369,Chaotic
1584094405,Propagate
1584392711,Chaotic
1584848904,Homogeneous
1584930775,Chaotic
1585152486,Propagate
1585770584,Stable
1587101556,Propagate
1587106770,Chaotic
1588711308,Propagate
1589662522,Complex
1589915144,Homogeneous
1590036919,Chaotic
1590229504,Homogeneous
1591095257,Propagate
1591323495,Chaotic
1591414076,Propagate
1591589823,Complex
1593482331,Propagate
1594017468,Propagate
1594366361,Propagate
1595113446,Propagate
1595467139,Complex
1596554023,Propagate
1596659931,Propagate
1597767367,Chaotic
1597963727,Propagate
1598305117,Propagate
1598775037,Propagate
1598853824,Propagate
1599106216,Complex
1599425997,Propagate
1599647731,Complex
1599661040,Chaotic
1600236815,Chaotic
1600839838,Chaotic
1601235403,Chaotic
1601239781,Stable
1601651746,Propagate
1601670974,Chaotic
1602207313,Chaotic
1602297017,Stable
1602340354,Propagate
1602437692,Chaotic
1602965796,Propagate
1602982696,Propagate
1603027971,Complex
1603442031,Chaotic
1603608802,Chaotic
1603613421,Complex
1603828849,Propagate
1604343577,Complex
1605735791,Chaotic
1605735922,Propagate
1605944929,Chaotic
1605947756,Chaotic
1606430428,Propagate
1606457554,Propagate
1607047727,Propagate
1607477838,Chaotic
1609208885,Complex
1609301746,Propagate
1609568879,Propagate
1609805932,Chaotic
1609930218,Propagate
1610377510,Chaotic
1610622952,Propagate
1611823260,Complex
1611931113,Chaotic
1612697573,Complex
1612957413,Propagate
1614046772,Homogeneous
1614140393,Chaotic
1614333744,Homogeneous
1614811208,Homogeneous
1615904695,Complex
1617099152,Stable
1617236084,Propagate
1617465318,Chaotic
1617691473,Chaotic
1617754989,Stable
1617988623,Propagate
1620104855,Chaotic
1622553088,Homogeneous
1623241227,Propagate
1623483919,Propagate
1623541165,Chaotic
1624042496,Homogeneous
1624449108,Chaotic
1625054381,Propagate
1625196552,Homogeneous
1625316478,Propagate
1625344096,Homogeneous
1625597389,Propagate
1625792787,Chaotic
1626203767,Propagate
1626277523,Chaotic
1626363976,Homogeneous
1626870912,Homogeneous
1626936290,Stable
1627677155,Complex
1627746667,Propagate
1627942732,Propagate
1628238707,Chaotic
1628334692,Propagate
1628411837,Chaotic
1628416575,Chaotic
1628712220,Stable
1628840992,Homogeneous
1629528232,Homogeneous
1629748727,Stable
1630377525,Chaotic
1630414781,Chaotic
1630875372,Complex
1631700488,Propagate
1631775357,Chaotic
1631781698,Propagate
1632127923,Chaotic
1632397952,Homogeneous
1632420512,Homogeneous
1632618994,Chaotic
1632629719,Stable
1633420467,Chaotic
1633711193,Stable
1633724084,Stable
1634239608,Propagate
1635736860,Chaotic
1636492037,Propagate
1636972601,Stable
1637375316,Chaotic
1637947177,Propagate
1638094790,Chaotic
1638233246,Chaotic
1638271008,Homogeneous
1638303046,Complex
1638725797,Complex
1639042338,Complex
1639240526,Chaotic
1640031113,Propagate
1640255684,Propagate
1640420243,Stable
1642081208,Propagate
1642606765,Stable
1643004186,Chaotic
1643015259,Complex
1643595867,Chaotic
1643941390,Propagate
1644518549,Propagate
1644846112,Homogeneous
1644847276,Propagate
1645011072,Homogeneous
1645124051,Chaotic
1645834419,Stable
1646062015,Chaotic
1646138208,Propagate
1646431784,Homogeneous
1646897189,Chaotic
1647246464,Homogeneous
1647489402,Stable
1647542399,Stable
1647921891,Chaotic
1648901072,Stable
1649174966,Chaotic
1649818670,Chaotic
1650215696,Homogeneous
1650410846,Chaotic
1652059435,Chaotic
1652244897,Stable
1652519630,Stable
1652563013,Propagate
1652894757,Complex
1653446842,Complex
1653532987,Propagate
1654401763,Chaotic
1654827077,Chaotic
1655135044,Chaotic
1655186443,Stable
1655187248,Homogeneous
1655427693,Propagate
1656220931,Chaotic
1656313477,Chaotic
1656784816,Homogeneous
1657009443,Propagate
1657046763,Propagate
1657347483,Chaotic
1657386881,Propagate
1657397336,Propagate
1657843949,Propagate
1657913417,Complex
1657958481,Stable
1658195603,Chaotic
1659770888,Homogeneous
1660254734,Stable
1660269468,Stable
1660970144,Homogeneous
1662100233,Propagate
1662743620,Chaotic
1663109343,Chaotic
1663279027,Chaotic
1663295915,Chaotic
1663312608,Homogeneous
1663510753,Propagate
1663545541,Complex
1663714638,Complex
1663984612,Propagate
1665443912,Homogeneous
1665836160,Homogeneous
1666158180,Chaotic
1666750223,Chaotic
1666878690,Complex
1667642497,Complex
1668311292,Stable
1669143169,Chaotic
1669221121,Propagate
1670128972,Propagate
1672255262,Chaotic
1672790155,Chaotic
1672794915,Propagate
1673283009,Complex
1674008993,Chaotic
1674336290,Propagate
1674581307,Complex
1674589382,Stable
1674979897,Chaotic
1675272192,Homogeneous
1675417273,Complex
1675848902,Stable
1676848676,Stable
1677222263,Stable
1679621328,Stable
1682348477,Chaotic
1683313778,Propagate
1683539568,Stable
1684190827,Stable
1684217249,Chaotic
1684329740,Propagate
1684526725,Chaotic
1684834336,Homogeneous
1685032495,Propagate
1685125719,Stable
1685203986,Propagate
1686955168,Homogeneous
1687953684,Homogeneous
1688734810,Propagate
1688759865,Chaotic
1689304230,Propagate
1689397725,Complex
1689707408,Homogeneous
1690495256,Stable
1690635350,Propagate
1691980021,Stable
1692304102,Complex
1692469564,Chaotic
1692590020,Chaotic
1694345321,Complex
1694684834,Propagate
1695077845,Propagate
1695546319,Propagate
1695657113,Stable
1696287244,Chaotic
1696781412,Stable
1697537152,Propagate
